"OBJECTID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT_NAME","FIRE_YEAR","Month","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","FIPS_NAME"
480350,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Debris and open burning","",1110,0.1,"A",39.55695002,-76.16917,"PRIVATE","MD","Harford County"
480351,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Western Maryland District",2018,"April","Human","Equipment and vehicle use","",1500,0.1,"A",39.55,-79.19167,"PRIVATE","MD","Garrett County"
480352,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Missing data/not specified/undetermined","",1430,0.1,"A",38.74999999,-76.08333997,"STATE","MD","Talbot County"
480353,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Missing data/not specified/undetermined","",1336,0.1,"A",38.75277999,-76.08749999,"STATE","MD","Talbot County"
480354,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1554,0.1,"A",39.10278,-75.77083998,"PRIVATE","MD","Caroline County"
480355,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1030,0.1,"A",38.41932998,-76.46532998,"PRIVATE","MD","Calvert County"
480356,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Western Maryland District",2018,"April","Human","Smoking","",1430,2,"B",39.56055001,-77.43166001,"PRIVATE","MD","Frederick County"
480357,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Debris and open burning","",1315,4,"B",39.25078999,-77.31584,"PRIVATE","MD","Montgomery County"
480358,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Railroad operations and maintenance","",1800,5,"B",39.21861001,-76.73388998,"STATE","MD","Baltimore County"
480359,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Western Maryland District",2018,"April","Human","Debris and open burning","",1530,0.5,"B",39.64167001,-77.50000002,"PRIVATE","MD","Washington County"
480360,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Railroad operations and maintenance","",1600,5,"B",39.21861001,-76.71666999,"STATE","MD","Baltimore County"
480361,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Western Maryland District",2018,"April","Human","Debris and open burning","",1645,0.1,"A",39.65832998,-77.50000002,"PRIVATE","MD","Frederick County"
480362,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Railroad operations and maintenance","",1830,5,"B",39.31417,-76.79624001,"STATE","MD","Howard County"
480363,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",550,0.5,"B",38.54972002,-76.61472,"PRIVATE","MD","Calvert County"
480364,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Misuse of fire by a minor","Minor",1630,0.1,"A",39.61000002,-75.97944999,"PRIVATE","MD","Cecil County"
480365,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Missing data/not specified/undetermined","",1250,0.3,"B",38.60139,-76.78194001,"MUNICIPAL/LOCAL","MD","Charles County"
480366,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",1215,0.3,"B",38.55860997,-76.78805997,"MUNICIPAL/LOCAL","MD","Charles County"
480367,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",1242,0.3,"B",38.44889002,-76.81445001,"PRIVATE","MD","Charles County"
480368,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Equipment and vehicle use","",1430,0.2,"A",39.19528001,-76.99749998,"PRIVATE","MD","Howard County"
480369,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Smoking","",1600,1,"B",39.13778,-77.02306002,"MUNICIPAL/LOCAL","MD","Montgomery County"
480370,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Railroad operations and maintenance","",1930,0.2,"A",39.34494,-76.87950999,"STATE","MD","Howard County"
480371,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",1420,1.5,"B",38.55193999,-77.03693999,"PRIVATE","MD","Charles County"
480372,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Debris and open burning","",1620,1,"B",39.62722001,-75.99695002,"PRIVATE","MD","Cecil County"
480373,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",1515,0.1,"A",38.25725999,-76.43603002,"PRIVATE","MD","St. Mary's County"
480374,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",NA,0.5,"B",38.2426,-76.54161997,"PRIVATE","MD","St. Mary's County"
480375,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1715,0.1,"A",38.41459999,-75.52209,"PRIVATE","MD","Wicomico County"
480376,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1715,23,"C",39.08194,-76.67028001,"PRIVATE","MD","Anne Arundel County"
480377,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Arson/incendiarism","",1600,18,"C",38.37499997,-75.92500001,"PRIVATE","MD","Dorchester County"
480378,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Equipment and vehicle use","",1600,0.2,"A",38.65,-75.84999998,"MISSING/NOT SPECIFIED","MD","Dorchester County"
480379,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Misuse of fire by a minor","Minor",1910,0.1,"A",38.74441998,-76.67588999,"PRIVATE","MD","Calvert County"
480380,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Misuse of fire by a minor","Minor",1220,0.1,"A",38.36595001,-76.42223,"PRIVATE","MD","Calvert County"
480381,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1230,0.3,"B",38.62499999,-75.89167002,"PRIVATE","MD","Dorchester County"
480382,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1447,0.1,"A",38.59999997,-76.25832999,"PRIVATE","MD","Dorchester County"
480383,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1930,1.2,"B",38.325,-76.225,"PRIVATE","MD","Dorchester County"
480384,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1540,9.4,"B",38.58333,-75.74999998,"PRIVATE","MD","Dorchester County"
480385,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Missing data/not specified/undetermined","",1700,0.1,"A",38.46666998,-75.83334001,"PRIVATE","MD","Dorchester County"
480386,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1730,0.2,"A",38.54167002,-75.83334001,"PRIVATE","MD","Dorchester County"
480387,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Western Maryland District",2018,"April","Human","Arson/incendiarism","",1245,0.1,"A",39.40861,-79.31722002,"PRIVATE","MD","Garrett County"
480388,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Western Maryland District",2018,"April","Human","Debris and open burning","",1240,3,"B",39.62138999,-78.56554997,"PRIVATE","MD","Allegany County"
480389,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1405,2,"B",38.74555999,-76.82777001,"MUNICIPAL/LOCAL","MD","Prince George's County"
480390,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Western Maryland District",2018,"April","Human","Arson/incendiarism","",1429,0.2,"A",39.65944002,-78.73305997,"PRIVATE","MD","Allegany County"
480391,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Arson/incendiarism","",1930,0.1,"A",38.45000001,-76.25000001,"PRIVATE","MD","Dorchester County"
480392,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Arson/incendiarism","",1535,0.1,"A",38.45000001,-76.25000001,"PRIVATE","MD","Dorchester County"
480393,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Misuse of fire by a minor","Minor",1635,0.1,"A",38.23028002,-76.56055,"PRIVATE","MD","St. Mary's County"
480394,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Misuse of fire by a minor","Minor",1715,0.1,"A",38.53444001,-76.96639001,"PRIVATE","MD","Charles County"
480395,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1840,0.1,"A",38.46138998,-76.48028002,"PRIVATE","MD","Calvert County"
480396,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Smoking","",1500,4,"B",39.29139002,-76.42028,"PRIVATE","MD","Baltimore County"
480397,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1420,1,"B",39.05999997,-76.61889002,"PRIVATE","MD","Anne Arundel County"
480398,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1557,2.5,"B",38.74944002,-76.78249998,"PRIVATE","MD","Prince George's County"
480399,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Missing data/not specified/undetermined","",1740,0.1,"A",38.56832998,-76.72611001,"STATE","MD","Prince George's County"
480400,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Central Maryland District",2018,"April","Human","Smoking","",1530,0.3,"B",39.54333002,-76.12861,"PRIVATE","MD","Harford County"
480401,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",1530,1,"B",38.36582998,-76.72055997,"PRIVATE","MD","St. Mary's County"
480402,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1150,0.1,"A",38.60443997,-76.88332997,"PRIVATE","MD","Charles County"
480403,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Smoking","",1425,0.2,"A",39.36665998,-76.06667,"MUNICIPAL/LOCAL","MD","Kent County"
480404,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1330,0.1,"A",38.94999998,-75.80000001,"PRIVATE","MD","Caroline County"
480405,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Misuse of fire by a minor","Minor",1545,2,"B",38.86666001,-76.36666998,"PRIVATE","MD","Queen Anne's County"
480406,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",1500,0.3,"B",38.62777998,-76.87000002,"PRIVATE","MD","Charles County"
480407,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1743,0.1,"A",38.28682999,-75.88115998,"PRIVATE","MD","Wicomico County"
480408,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Debris and open burning","",1325,0.1,"A",38.40055,-75.64694001,"PRIVATE","MD","Wicomico County"
480409,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Misuse of fire by a minor","Minor",1435,0.3,"B",38.49165999,-76.75555002,"MUNICIPAL/LOCAL","MD","St. Mary's County"
480410,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",2240,0.1,"A",38.33729002,-76.55536,"PRIVATE","MD","St. Mary's County"
480411,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Missing data/not specified/undetermined","",1730,1,"B",38.49027997,-76.21638998,"PRIVATE","MD","Dorchester County"
480412,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",1545,0.1,"A",38.26081,-76.46127999,"PRIVATE","MD","St. Mary's County"
480413,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Western Maryland District",2018,"April","Human","Arson/incendiarism","",1430,1,"B",39.55,-78.63333001,"PRIVATE","MD","Allegany County"
480414,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1712,0.2,"A",38.60332999,-76.95083998,"UNDEFINED FEDERAL","MD","Charles County"
480415,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",1355,0.1,"A",38.58888999,-76.62832999,"PRIVATE","MD","Calvert County"
480416,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Missing data/not specified/undetermined","",1256,1,"B",38.63138998,-76.77666,"PRIVATE","MD","Prince George's County"
480417,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Arson/incendiarism","",1445,0.1,"A",38.24488002,-76.48827998,"PRIVATE","MD","St. Mary's County"
480418,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Debris and open burning","",2020,0.1,"A",38.42971998,-76.97055998,"PRIVATE","MD","Charles County"
480419,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Eastern Maryland District",2018,"April","Human","Equipment and vehicle use","",1415,0.2,"A",38.51667001,-76.17083,"PRIVATE","MD","Dorchester County"
480420,"NONFED","ST-NASF","Maryland Department of Natural Resources Forest Service","MDS Southern Maryland District",2018,"April","Human","Misuse of fire by a minor","Minor",1640,3.5,"B",39.00806001,-76.675,"PRIVATE","MD","Anne Arundel County"
